Brand,Category,Price_MRP,Discount_Percent,Outlet_Type,Region,Season,Store_Size_SqFt,Years_Since_Launch,Promotional_Days,Competitor_Presence,Sales_Volume
LUXEBRAND,Fruits & Veg,285.6525799995433,31.65366096078546,Online,Metro,Summer,23605.924762613562,12.259434413855832,12.0,1,4167.810324988145
LUXEBRAND,Snacks,268.4175670420477,22.95310294335429,Hypermarket,Metro,Spring,41333.32155053608,4.440422746639614,,1,5029.55935247961
VALUEPACK,Frozen,209.25762181558642,10.612254804816757,Convenience_Store,Metro,Spring,32547.12214004214,1.6538098721859673,26.0,1,3303.207806024535
LUXEBRAND,Bakery,451.1547790503675,26.70193089337349,Supermarket_Traditional,Rural,Winter,18636.173075271396,10.284865495229882,26.0,0,3708.354970311531
FRESHMART,Snacks,124.64506609814097,14.459537198609906,Convenience_Store,Rural,Winter,26087.7856597557,19.775013537745913,21.0,0,3589.325873520662
VALUEPACK,Snacks,117.27888778431327,21.79493137142941,Online,Tier1_City,Spring,49808.806623800505,4.719438180434983,11.0,0,3818.1203469188827
FRESHMART,Bakery,309.60929089523813,19.50261453115699,Online,Metro,Winter,37350.55177528021,11.200569034343347,1.0,0,3315.881319049189
FRESHMART,Health & Beauty,345.8724034932239,15.247000038607204,Hypermarket,Tier2_City,Summer,31111.60998622142,13.748606598246464,,1,3501.854485677614
HEALTHYLINE,Beverages,137.57866444605435,28.755119215765404,Supermarket_Modern,Tier2_City,Summer,41567.65764124227,10.189876613925374,0.0,1,4115.268599329253
VALUEPACK,Household,225.82284901458087,35.35504447943527,Supermarket_Modern,Tier2_City,Winter,22659.486599836335,10.631742325346686,5.0,1,3912.161225808235
LUXEBRAND,Frozen,475.9537293404347,,Online,Rural,Spring,47553.13622768758,13.563322581198285,29.0,1,2878.895793578629
FRESHMART,Bakery,160.9778402108033,37.34466076921469,Online,Rural,Summer,28049.040206088914,16.483204443094472,23.0,1,3778.4182267353776
HEALTHYLINE,Fruits & Veg,350.76231595282735,20.460605443328998,Supermarket_Traditional,Metro,Monsoon,17016.735331688138,7.332464656166174,1.0,0,3447.8122580933023
VALUEPACK,Dairy,383.06722716391585,28.029275214530607,Online,Tier2_City,Spring,5214.978901009981,18.0862294007366,2.0,1,2950.5235008839736
VALUEPACK,Bakery,251.65791475932178,34.224982647035084,Online,Tier2_City,Spring,19409.06574311395,10.213116584777502,25.0,1,3816.35568029132
PREMIX,Household,471.88669404181235,18.684147692570797,Supermarket_Traditional,Rural,Monsoon,28863.280474791947,13.575671971318657,14.0,1,3040.3339228769782
PREMIX,Household,381.4955308484557,33.39896293459561,Convenience_Store,Rural,Monsoon,35459.15879792897,3.023759047566334,25.0,1,3253.863260393218
FRESHMART,Snacks,256.066060937404,7.104792778208089,Convenience_Store,Tier2_City,Spring,43880.71795264259,10.357106441178502,6.0,0,3328.4448317008337
PREMIX,Snacks,306.2008407992423,6.366701379192579,Supermarket_Traditional,Tier2_City,Monsoon,47254.08093086693,1.3060224769894773,12.0,0,3115.398844132715
FRESHMART,Bakery,361.6760495412953,26.298854754246143,Supermarket_Traditional,Tier1_City,Winter,6020.238462875259,8.429470037960751,15.0,0,3242.482193097897
LUXEBRAND,Dairy,316.4855811931482,34.80572022206949,Convenience_Store,Rural,Winter,30444.344313892925,2.0351998108099862,12.0,1,3815.2045909626027
FRESHMART,Health & Beauty,445.41391272173416,35.697047101441576,Convenience_Store,Metro,Spring,33662.89280898827,18.042635915455993,26.0,1,3757.8409408949337
PREMIX,Bakery,210.59989802618054,25.749618335089863,Convenience_Store,Metro,Winter,9431.127032674582,13.783297296587678,11.0,1,3726.424915029842
LUXEBRAND,Dairy,184.9485830251122,21.0195692083727,Convenience_Store,Tier2_City,Summer,27734.433332907334,16.045650768365526,16.0,0,3758.3712091684865
PREMIX,Health & Beauty,146.22750027286895,13.255723507860647,Hypermarket,Rural,Winter,17406.848143433483,9.885910204918929,20.0,0,3609.5162812609374
FRESHMART,Dairy,67.00233562906782,39.200016623973255,Supermarket_Traditional,Metro,Winter,4793.449267309756,17.18605703046959,10.0,0,4250.970755941545
HEALTHYLINE,Household,69.35628397102491,12.787827466650018,Supermarket_Modern,Rural,Monsoon,4227.433567189968,17.587771206536118,21.0,1,3453.6228638088696
VALUEPACK,Household,441.5248368991773,29.76744428926373,Hypermarket,Tier2_City,Winter,38201.43604171926,7.77954655699842,25.0,0,3888.914303133151
PREMIX,Household,355.2769158826583,21.27927199620003,Supermarket_Modern,Tier2_City,Spring,31157.317141729058,8.160243259465723,6.0,0,3689.7770091171433
FRESHMART,Fruits & Veg,347.23958694641874,24.34049370101387,Supermarket_Modern,Tier2_City,Winter,36040.96223328806,10.656573465060605,12.0,0,3695.509905577853
LUXEBRAND,Household,326.58926852069874,15.739222023545047,Online,Rural,Winter,34578.62957228327,1.8026264058003116,9.0,1,2882.877457947381
PREMIX,Frozen,432.1486151123472,38.592925018889915,Supermarket_Traditional,Metro,Spring,7581.302689180147,19.919597642324852,9.0,1,3658.9481768612914
PREMIX,Snacks,266.1201165495323,22.867293043970843,Hypermarket,Tier1_City,Spring,8426.69756966265,7.824443445873158,12.0,0,4356.455251664764
VALUEPACK,Snacks,441.6848728512351,37.5115052183516,Supermarket_Traditional,Metro,Monsoon,13371.70248614871,9.946022953777794,22.0,0,3640.069214883623
FRESHMART,Dairy,211.7502617820076,0.3036566469565649,Convenience_Store,Rural,Summer,20555.9287612698,15.340384484558372,18.0,0,3133.2112520440323
HEALTHYLINE,Snacks,467.01837695259076,22.906823327644837,Supermarket_Traditional,Metro,Winter,47019.63502194397,6.652756517582059,29.0,0,3705.2058315645413
LUXEBRAND,Beverages,364.39564103655806,28.68747558901086,Supermarket_Modern,Tier1_City,Summer,34020.72570776428,4.8309970475328665,22.0,1,4118.697939413084
FRESHMART,Health & Beauty,165.72971121099226,29.80320684648872,Convenience_Store,Metro,Monsoon,13503.424788051696,3.4215522986531974,16.0,1,3325.959507682468
LUXEBRAND,Dairy,303.83821475988134,36.199075271267255,Supermarket_Traditional,Tier1_City,Spring,3743.2209895396563,11.032328872544259,26.0,0,4311.967863668155
PREMIX,Snacks,289.86375266971504,0.1760643601514511,Supermarket_Traditional,Rural,Spring,34526.97260951228,1.1044674625523543,19.0,0,2953.05715658974
VALUEPACK,Beverages,112.05446977865029,0.013206370379057475,Supermarket_Modern,Tier2_City,Spring,31640.605069986552,14.480893129072756,6.0,0,3113.7668281181623
VALUEPACK,Health & Beauty,316.05930758777635,18.89053843180861,Convenience_Store,Tier1_City,Monsoon,34112.40749974471,9.76640050891297,22.0,0,3188.9694633745557
HEALTHYLINE,Fruits & Veg,191.6535306726311,1.171748200214826,Supermarket_Modern,Rural,Winter,13797.80304887041,11.104633687312559,3.0,0,3334.258292251179
VALUEPACK,Snacks,73.5569450643211,38.98130214649498,Supermarket_Traditional,Tier2_City,Monsoon,26331.1976440428,6.000888328954605,16.0,1,4015.164189187342
PREMIX,Beverages,476.89527096795416,8.882606981655679,Hypermarket,Tier1_City,Spring,18723.437268182963,4.386808044782687,29.0,1,4053.719932876005
HEALTHYLINE,Bakery,338.6706660789295,18.90658917459379,Hypermarket,Tier2_City,Winter,41067.248008341514,14.299803753700777,23.0,1,3547.998752233142
FRESHMART,Frozen,444.61351934188116,2.4455052004889444,Online,Metro,Spring,4400.436443814728,4.995197138900917,3.0,0,2858.9437072940264
VALUEPACK,Bakery,354.2252022559639,20.881936646850342,Hypermarket,Rural,Spring,14496.647682640158,15.821633209932054,17.0,0,3536.282223266431
HEALTHYLINE,Beverages,210.6426614630508,15.19824500589634,Convenience_Store,Rural,Monsoon,30544.733464348083,4.869777870723086,19.0,1,3472.9388377361006
PREMIX,Dairy,280.70963254796516,1.7864011550889503,Online,Rural,Monsoon,11055.965076627053,12.640978958040225,,0,2964.1450520461995
LUXEBRAND,Household,354.08604215622967,13.404970667848989,Convenience_Store,Rural,Summer,33962.95836267084,13.233569217218053,7.0,1,3124.6374046812384
LUXEBRAND,Household,482.1135463406469,,Hypermarket,Tier1_City,Spring,7701.852656807497,10.607266229408507,20.0,0,4104.340079971278
PREMIX,Household,164.15125660476343,39.5968596509976,Hypermarket,Metro,Winter,2117.8023018604536,19.93902454020529,15.0,1,4527.488891471195
PREMIX,Health & Beauty,443.7396763808529,8.315434876775019,Supermarket_Traditional,Tier2_City,Spring,43311.23210941089,8.141017213802488,14.0,1,2796.146528078569
LUXEBRAND,Dairy,465.8350123824212,21.79118461480399,Convenience_Store,Rural,Winter,17338.775668956732,17.783101757954405,17.0,0,3341.3814259905794
HEALTHYLINE,Health & Beauty,351.6869815965305,39.49262196794515,Supermarket_Modern,Rural,Summer,8685.600169990585,4.215335654427903,22.0,0,3428.4656459256844
LUXEBRAND,Snacks,469.069982330602,31.680768317605406,Supermarket_Traditional,Tier1_City,Spring,9462.742261544192,7.407006576622318,18.0,0,3849.790394856369
PREMIX,Household,229.0453643648158,39.73470003528356,Convenience_Store,Tier1_City,Winter,44408.87430769368,3.7619752970456153,5.0,1,3446.231013780638
VALUEPACK,Bakery,478.85727921819927,38.73193258640677,Online,Tier1_City,Winter,33067.1389011938,12.46886590566171,8.0,1,3540.2121096895967
FRESHMART,Dairy,366.2522947246887,,Convenience_Store,Metro,Summer,47860.96706291441,13.126888702704592,28.0,0,3588.409541538403
VALUEPACK,Dairy,68.90259533846536,27.85503399482263,Online,Tier2_City,Monsoon,40201.97584551741,9.616575705747234,15.0,1,3703.5269016003836
VALUEPACK,Household,458.09277431857373,4.417725077646044,Online,Metro,Summer,38609.591566380295,14.683059943388146,20.0,1,3127.0364865698984
PREMIX,Bakery,268.0127640649366,17.645953001872073,Hypermarket,Rural,Winter,25491.21231917903,17.48539663565186,8.0,1,3891.2275184864593
LUXEBRAND,Fruits & Veg,257.1471431500248,32.3607416906679,Supermarket_Modern,Tier1_City,Summer,41219.440036601125,15.75462689210797,19.0,0,4339.853362331476
HEALTHYLINE,Dairy,304.9099726908354,20.213412839085734,Convenience_Store,Rural,Monsoon,21219.974383650733,5.591584781566665,24.0,1,3357.264835653685
VALUEPACK,Household,117.22304604705256,28.107961312689277,Supermarket_Modern,Tier2_City,Spring,41523.02435458537,7.087585845332095,16.0,0,3737.221294522717
LUXEBRAND,Frozen,261.1247218553294,29.83005319937108,Online,Tier2_City,Summer,38129.32329266902,8.225254526868685,3.0,0,3655.8363245391683
HEALTHYLINE,Beverages,424.00724752298555,10.138765649715754,Hypermarket,Metro,Summer,34243.4926542065,4.871558931107998,14.0,1,3765.0672319299792
VALUEPACK,Health & Beauty,56.9671066118819,35.02797491770262,Supermarket_Modern,Metro,Spring,17156.093112209375,7.86348849485695,10.0,1,4078.4879053837385
HEALTHYLINE,Snacks,172.8127221459671,18.39289723636716,Supermarket_Traditional,Tier1_City,Summer,31904.87022811945,5.522867860345989,13.0,0,3571.517681348568
LUXEBRAND,Dairy,51.1045638997299,8.40740414486175,Online,Tier1_City,Monsoon,25832.593613978883,19.918829253714698,16.0,1,3693.9982847447436
FRESHMART,Frozen,237.07008911743173,34.61663527153775,Supermarket_Traditional,Rural,Winter,23615.600479369576,15.88175646737972,27.0,1,3812.134941562597
LUXEBRAND,Frozen,377.7419797221806,16.712752244250147,Supermarket_Modern,Tier1_City,Summer,49522.070335790304,17.340324330211022,12.0,0,3799.212472966322
PREMIX,Dairy,409.4473231015828,30.01249753518879,Supermarket_Modern,Tier1_City,Spring,25715.493661693035,18.520791040162553,8.0,0,3819.5608417725757
HEALTHYLINE,Fruits & Veg,475.33539250715296,21.921322888863717,Supermarket_Modern,Rural,Spring,2567.3240647796847,13.635018840368163,23.0,1,2995.6228026490726
FRESHMART,Beverages,323.8270758368539,15.274870089380016,Convenience_Store,Tier2_City,Summer,31696.92558501281,4.343554784182728,15.0,1,3248.104573525558
HEALTHYLINE,Snacks,164.58208999380298,32.39505660154278,Online,Tier1_City,Spring,36672.53140635426,15.41199532003531,7.0,0,4016.0463875680657
HEALTHYLINE,Dairy,465.8665771115145,23.37879726578452,Online,Tier1_City,Winter,44374.00959652045,1.2966178659165202,13.0,1,3673.508465793747
VALUEPACK,Health & Beauty,398.89208924616923,,Online,Rural,Winter,32001.55160941852,3.1513783450025192,14.0,0,2879.5467910119783
PREMIX,Snacks,308.49281735141506,4.383914813405081,Convenience_Store,Rural,Spring,1953.3987427269335,1.5621047079564576,6.0,0,2988.268017938856
HEALTHYLINE,Bakery,363.0380970735212,35.817812550668314,Supermarket_Modern,Rural,Summer,6867.47245474841,3.5734572093414423,24.0,0,3507.9307640572915
LUXEBRAND,Frozen,465.9423597533431,1.4187834136666622,Supermarket_Modern,Rural,Summer,8900.762408742672,15.288080553181747,26.0,0,3447.576811842183
LUXEBRAND,Frozen,370.57731281281474,34.52749393472225,Supermarket_Traditional,Rural,Spring,11351.80629831534,17.82413080211072,10.0,0,3519.3216508724713
VALUEPACK,Dairy,215.7685284131303,14.398460995326218,Convenience_Store,Tier1_City,Winter,40189.06796059515,6.2979653287747395,28.0,1,3175.992648970857
PREMIX,Dairy,370.8626910300935,25.57355054005623,Hypermarket,Metro,Winter,16178.242450449403,3.2634167351167642,2.0,1,4362.64332781257
PREMIX,Health & Beauty,68.12517323092455,36.88798895342741,Convenience_Store,Metro,Summer,16305.75381577217,6.186234084471802,6.0,0,4107.3105521228845
LUXEBRAND,Bakery,223.88700282376155,6.0682646201559365,Supermarket_Traditional,Metro,Winter,38023.78460790868,13.29516129641709,21.0,0,4092.3950584809163
FRESHMART,Fruits & Veg,232.84536433051068,22.67801902555241,Supermarket_Traditional,Tier1_City,Monsoon,21209.392151546446,7.653857765312555,4.0,0,3431.0924931454283
VALUEPACK,Dairy,125.0772054893756,30.57731449480768,Supermarket_Traditional,Tier2_City,Winter,4167.3370657363475,19.261774458524904,8.0,0,3729.4048814684033
VALUEPACK,Frozen,60.38846624829658,30.303353308762297,Supermarket_Modern,Tier1_City,Summer,29671.195842271114,3.488597132291994,19.0,0,3828.6442061909243
LUXEBRAND,Snacks,110.02155648698427,21.02527658398016,Hypermarket,Metro,Winter,7373.3166387278525,19.81650795209386,18.0,0,5127.820176703583
LUXEBRAND,Beverages,344.5796731086748,24.989578396258324,Supermarket_Traditional,Metro,Winter,29011.549718489776,1.2365821375083899,12.0,1,3731.6314139437227
FRESHMART,Household,411.0299673636594,30.30107976531378,Online,Rural,Spring,39202.26727347312,9.582166348850645,26.0,0,3170.86690023644
FRESHMART,Snacks,494.69157172713835,33.64110551029647,Supermarket_Modern,Rural,Monsoon,46544.99222903638,5.784423690431573,18.0,0,3524.3899502692866
PREMIX,Fruits & Veg,205.86357639882243,30.47252387503455,Hypermarket,Rural,Spring,4285.577740512694,11.759423913375272,15.0,1,3996.753333651991
VALUEPACK,Beverages,319.72065001749576,14.160197727249706,Online,Tier1_City,Winter,15894.36260436204,2.834465807640369,1.0,1,2852.0571109058883
VALUEPACK,Snacks,471.7152350668049,39.869056042309325,Hypermarket,Tier2_City,Winter,32970.73516739037,17.640634627451554,0.0,0,4100.3542665413115
LUXEBRAND,Snacks,125.16880160216868,17.380107748772176,Hypermarket,Tier2_City,Spring,16457.19713939467,3.594001607814644,2.0,0,4238.129520184096
PREMIX,Bakery,372.9405138542342,0.9785881103573368,Online,Rural,Monsoon,23100.254948458893,12.160397316349576,23.0,0,2636.5136139761007
VALUEPACK,Household,389.74042991712344,14.504678063418481,Convenience_Store,Tier2_City,Summer,1984.4522646705059,1.6335903980363198,11.0,0,2798.6817445663646
PREMIX,Health & Beauty,90.03899114120227,5.11131818295373,Hypermarket,Metro,Spring,34981.40230193017,6.908849845667786,5.0,0,4120.931921475081
PREMIX,Fruits & Veg,437.5622233323793,4.857704629135,Convenience_Store,Metro,Winter,44280.72644408863,3.844735143258153,1.0,0,2953.437306348105
LUXEBRAND,Frozen,415.89727119987975,11.261401604275774,Hypermarket,Rural,Winter,48866.12274283479,19.579086269155642,23.0,1,3428.590363084836
PREMIX,Bakery,65.0313529598455,2.1350197670904336,Online,Rural,Summer,41696.13409883239,1.22840598497777,15.0,0,3496.761087072685
FRESHMART,Beverages,90.98798669602317,27.54048753638252,Hypermarket,Rural,Winter,2557.0368587700323,7.695511469746258,28.0,0,4416.957645951938
FRESHMART,Household,72.10710225133354,2.9595553680762032,Supermarket_Traditional,Tier2_City,Winter,32940.84444066367,6.752745469388756,4.0,1,2902.772128027165
HEALTHYLINE,Frozen,200.634589309713,8.131582217438247,Supermarket_Traditional,Tier1_City,Summer,25287.30306937962,13.49009824005331,11.0,0,3628.196920474659
LUXEBRAND,Bakery,279.18004580596676,3.715988579764775,Hypermarket,Rural,Winter,46956.87916748185,2.071181368193857,3.0,1,3419.592455501927
HEALTHYLINE,Household,289.556477579583,2.526709236121243,Online,Tier2_City,Winter,45204.80437000527,16.401737661867976,13.0,1,3033.1558879752815
FRESHMART,Health & Beauty,170.4500418962492,10.710066621581667,Online,Rural,Monsoon,49414.26254472815,9.863952137429497,16.0,1,2617.8626268110793
HEALTHYLINE,Fruits & Veg,460.2185989521234,22.8759587064148,Supermarket_Modern,Tier1_City,Spring,43234.77698882245,9.602678844464608,11.0,0,3435.172513600141
LUXEBRAND,Dairy,215.71825544236094,38.58742225787367,Online,Rural,Monsoon,27797.714559000382,5.309007727259307,,1,3878.025885718714
LUXEBRAND,Health & Beauty,70.49757018440863,35.02226617398425,Convenience_Store,Metro,Monsoon,36030.125255095176,10.310888578759979,16.0,1,3822.8437585556544
PREMIX,Dairy,185.10220019362387,35.037357017812994,Hypermarket,Rural,Winter,48269.184581960464,7.913975651371783,19.0,0,4575.745791599677
VALUEPACK,Beverages,288.99924014487,7.042681441506304,Supermarket_Traditional,Metro,Spring,29327.719660563034,5.657592288793109,27.0,1,3336.4939744662497
PREMIX,Dairy,233.69982016470442,10.596287739912803,Online,Metro,Spring,42158.98016360091,4.2046718300077455,14.0,1,3687.7608770104653
LUXEBRAND,Bakery,173.22913359466662,3.055732671812228,Supermarket_Traditional,Tier2_City,Winter,47168.283929980935,14.838375789596716,28.0,1,3514.3694719785294
FRESHMART,Beverages,109.09546239394284,31.138733596607402,Supermarket_Modern,Tier2_City,Monsoon,28956.346871190904,3.698816493522817,8.0,0,3799.2598060201835
FRESHMART,Frozen,418.6240250433034,2.792652059422478,Hypermarket,Metro,Monsoon,8798.558057928669,4.191657926676855,25.0,1,3514.578766579953
PREMIX,Health & Beauty,498.2653589558863,22.267826832834132,Online,Metro,Monsoon,8622.606263870504,11.96435559800255,9.0,1,3099.486961355555
LUXEBRAND,Health & Beauty,198.29396008574693,9.91502289295803,Supermarket_Traditional,Rural,Spring,6650.541534230032,5.295472639122511,5.0,0,2923.316459570499
FRESHMART,Fruits & Veg,221.72946987947176,9.73782536114979,Online,Rural,Winter,24339.835833472072,9.72815268003358,16.0,1,3318.859178488329
LUXEBRAND,Beverages,328.1168861046307,39.62900220990421,Supermarket_Modern,Metro,Spring,24526.93733536496,11.50542970332248,11.0,0,4605.911046247915
FRESHMART,Frozen,373.2986636309936,30.271192279141495,Supermarket_Traditional,Tier2_City,Monsoon,31251.188230188985,6.214165382654789,23.0,1,3609.0183870760693
LUXEBRAND,Health & Beauty,226.41329066161606,33.477574331642,Supermarket_Traditional,Rural,Spring,24660.76789191658,7.527530766520514,27.0,0,3687.2853553831947
HEALTHYLINE,Beverages,457.21828264181687,22.879307413760507,Hypermarket,Rural,Spring,48679.69575871722,4.993929713994563,8.0,0,3149.5428806980676
LUXEBRAND,Snacks,302.0017951530133,34.84057149574997,Hypermarket,Rural,Winter,15274.230209348696,9.748065294083563,1.0,1,4502.794654906655
LUXEBRAND,Snacks,252.67553438266896,25.819621566654117,Supermarket_Traditional,Tier2_City,Winter,43817.01465168805,19.855598277410664,15.0,1,3957.647365263862
PREMIX,Beverages,341.0027389219573,37.84694819185381,Hypermarket,Metro,Spring,5916.19095324254,7.891526116497387,15.0,0,4633.853272527968
HEALTHYLINE,Health & Beauty,478.7617317121279,11.253543441825471,Supermarket_Traditional,Rural,Summer,30493.966223799798,13.413277205627246,21.0,1,2874.3807923674544
VALUEPACK,Household,407.54853248976747,,Convenience_Store,Tier2_City,Winter,32767.935650617143,13.081994569367298,22.0,0,3088.072557264775
PREMIX,Dairy,68.00590874080595,27.605253917475686,Online,Tier2_City,Summer,38839.276202246096,15.94315482413368,,1,3966.6647799378125
VALUEPACK,Snacks,199.53945983298183,15.717492201112266,Convenience_Store,Tier2_City,Winter,25648.088434314832,14.52645030775821,28.0,1,3081.4371379359964
FRESHMART,Household,261.7451082280502,35.18831929616213,Convenience_Store,Tier2_City,Monsoon,10664.088064239824,1.2238149454683236,0.0,0,3024.836171972647
VALUEPACK,Household,191.53290749409737,39.19212652416618,Online,Rural,Summer,19080.88301560856,6.8751247575697745,29.0,1,3671.5107521059704
LUXEBRAND,Fruits & Veg,365.0844023737054,19.750779654906463,Supermarket_Traditional,Metro,Monsoon,14335.914308285834,17.53443607968049,26.0,1,3532.65241616512
VALUEPACK,Frozen,421.8211174381615,15.625626192173563,Supermarket_Traditional,Metro,Monsoon,21536.17026612491,11.251454152965369,20.0,1,2861.099869229125
PREMIX,Bakery,379.10529283337223,18.87751714225835,Hypermarket,Tier2_City,Spring,26968.44707792231,2.9802576375844825,26.0,1,3744.5565483209116
PREMIX,Snacks,495.19997907272386,34.109469829277266,Supermarket_Modern,Metro,Monsoon,31628.444277485218,6.2466008658084515,10.0,0,4085.5437895558757
VALUEPACK,Beverages,172.6464415518631,25.818737020726704,Supermarket_Traditional,Rural,Monsoon,42410.97530092136,6.384336190559053,20.0,0,3505.8556530701853
PREMIX,Dairy,443.7452727609897,1.7908949007238029,Online,Metro,Monsoon,45590.505731957426,17.590369733430705,2.0,0,3144.7835537831015
PREMIX,Bakery,394.9801993285188,21.686796417828592,Supermarket_Modern,Metro,Monsoon,23666.482960167024,11.514624150341161,1.0,0,3901.0280035024457
VALUEPACK,Frozen,212.98044090116574,0.6920049096387926,Online,Tier1_City,Spring,5344.900430456443,12.558148796062593,13.0,1,3005.949080174948
HEALTHYLINE,Household,380.3560446456359,31.141414840136218,Online,Metro,Spring,40056.19429048431,7.974229121400789,0.0,0,3486.485932401492
HEALTHYLINE,Frozen,96.83418038821114,13.13249094169855,Online,Metro,Monsoon,24380.72853187911,2.1458972964635774,5.0,0,3735.3784078850354
FRESHMART,Health & Beauty,405.2000670532486,18.880299284693173,Supermarket_Modern,Tier2_City,Summer,27775.883467191794,2.4297173769387923,6.0,0,3454.076267154378
PREMIX,Snacks,289.5487711641962,31.947124236305278,Convenience_Store,Tier2_City,Winter,30193.912858673983,8.987268290927455,1.0,1,3353.75539273399
VALUEPACK,Frozen,181.53057771916392,1.8579526914304623,Online,Tier1_City,Summer,33725.52017835752,4.372383689782317,1.0,1,2735.3890017291674
PREMIX,Frozen,345.09978580288106,6.3416614236644175,Hypermarket,Rural,Monsoon,44614.94214159288,2.9809886311535134,14.0,0,3267.8009516213247
LUXEBRAND,Dairy,338.72899942148405,15.918415057804594,Supermarket_Traditional,Tier1_City,Spring,47655.163565299365,5.982627351792407,20.0,1,3791.342762094333
PREMIX,Health & Beauty,144.26880022381988,9.197006541822423,Supermarket_Traditional,Metro,Monsoon,47068.29663385605,15.098880851412856,4.0,1,3355.9543895562983
PREMIX,Health & Beauty,63.678836665186765,13.516057031002525,Supermarket_Traditional,Metro,Monsoon,40663.71896186868,2.387347783545459,12.0,0,3883.919046930218
HEALTHYLINE,Household,245.13016410575324,39.9269895156986,Supermarket_Modern,Rural,Spring,44572.870425606336,9.516292275519074,18.0,0,3864.3614284728556
VALUEPACK,Dairy,306.28034120498955,33.01657750295243,Hypermarket,Rural,Summer,3433.0836784695402,16.695656031716542,18.0,0,4057.4170765378217
PREMIX,Dairy,444.4723752667693,35.35607259840434,Hypermarket,Tier2_City,Winter,42606.52065627822,6.090571487670047,14.0,1,3995.535944923141
HEALTHYLINE,Beverages,467.6975580414175,37.48218534263101,Hypermarket,Metro,Monsoon,4540.996605847202,6.735610089377837,0.0,0,4090.8697899732415
FRESHMART,Frozen,287.9623481705449,13.637435212567826,Hypermarket,Metro,Spring,37563.501471729025,17.799938293476057,2.0,1,3685.6576810054567
HEALTHYLINE,Frozen,389.2115676958452,11.883078311858908,Hypermarket,Metro,Winter,9298.817458089576,13.350068025011431,24.0,1,3667.8623340363906
HEALTHYLINE,Health & Beauty,247.6864725475986,9.362499702882996,Convenience_Store,Metro,Winter,18645.41184478527,16.15652980754246,17.0,0,3098.585386104281
HEALTHYLINE,Frozen,385.7369704578019,33.204676452324904,Hypermarket,Metro,Winter,10025.000278558797,6.494880114332878,16.0,1,4434.626516948301
PREMIX,Fruits & Veg,142.16068622262512,27.1820744914074,Hypermarket,Metro,Spring,22729.620195226595,19.938810959977832,24.0,1,4301.555567576603
PREMIX,Dairy,216.97913066158912,9.446879299315093,Supermarket_Modern,Metro,Monsoon,21175.624747014386,3.6770310282895693,20.0,0,4237.169066851864
FRESHMART,Bakery,335.4025994661267,,Supermarket_Modern,Metro,Spring,3355.0793546644486,19.27680466448142,7.0,1,3544.6411240138905
LUXEBRAND,Health & Beauty,58.17108452318547,20.26847055731193,Hypermarket,Tier2_City,Monsoon,41694.39931003474,18.139883263882044,10.0,1,3715.7022047824694
LUXEBRAND,Snacks,375.1075896525293,21.125602290950148,Convenience_Store,Tier1_City,Summer,42855.13829392684,11.485998332998971,19.0,1,3666.3452041584696
LUXEBRAND,Health & Beauty,425.99097557067506,35.54910914206859,Hypermarket,Metro,Winter,39587.85495624479,12.120633119185799,7.0,1,3763.5804770082923
FRESHMART,Household,229.61374749227815,15.222645317888652,Hypermarket,Tier2_City,Monsoon,42532.723558332174,15.725909691068312,27.0,1,4051.357276146587
LUXEBRAND,Bakery,251.57408772972394,36.340961220020496,Hypermarket,Metro,Summer,37793.07273025334,6.828860017649149,20.0,1,4754.623618386476
LUXEBRAND,Household,433.07699549743893,17.654702412791586,Online,Rural,Spring,46936.73782328405,11.0219258590358,,0,3276.3356665255246
HEALTHYLINE,Beverages,399.04458589671503,29.85490699169415,Convenience_Store,Metro,Winter,29243.22025979045,18.14514008086059,5.0,0,3882.5024749401628
PREMIX,Beverages,179.66727006501876,37.210172799402244,Supermarket_Traditional,Tier1_City,Monsoon,29549.484782723124,2.2967317074623605,5.0,0,4003.733888805078
PREMIX,Household,195.78924795269253,36.30302815853065,Hypermarket,Tier2_City,Winter,43135.58551283438,18.205044717787167,1.0,0,4215.144545670544
HEALTHYLINE,Frozen,355.49520457576847,2.2781146918272466,Supermarket_Traditional,Rural,Winter,18121.36178921124,14.846780846495701,9.0,1,2745.8624921887763
HEALTHYLINE,Bakery,303.43914160167253,8.228171799062793,Convenience_Store,Rural,Winter,3454.0353559259797,15.627051749849882,9.0,0,3155.7920703754744
HEALTHYLINE,Frozen,123.00330699342362,19.076217021291004,Hypermarket,Metro,Spring,37742.91437450997,2.2296439576415543,8.0,0,4154.866504701518
PREMIX,Health & Beauty,189.46845915312488,17.26217159812429,Supermarket_Traditional,Tier1_City,Winter,13474.869791107769,4.567376709194566,22.0,0,3676.9205598301105
LUXEBRAND,Fruits & Veg,454.99247459539436,25.63566659348828,Supermarket_Traditional,Tier1_City,Monsoon,24237.554789468053,18.579974187315756,2.0,0,3244.3893864854335
HEALTHYLINE,Beverages,359.67849652501855,37.78836203301649,Convenience_Store,Metro,Spring,12781.551948050463,3.356977520989533,1.0,0,3507.836439048601
FRESHMART,Beverages,493.68844295848373,4.496188451117953,Hypermarket,Metro,Summer,41527.451749381726,12.992474255988384,3.0,0,3593.1732495111805
HEALTHYLINE,Bakery,395.1556384913462,18.07434660536962,Online,Tier2_City,Monsoon,47956.355288894374,15.871158444158223,7.0,0,3337.287814266395
